num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
265.0,110.0,160.0,427.0,771.0,16005978.0,190.0,26000000.0,2012.0,570.0,6.4,2.35,35000.0
82.0,110.0,80.0,509.0,826.0,14469428.0,95.0,26000000.0,2004.0,590.0,5.2,1.85,260.0
32.0,99.0,5.0,535.0,1000.0,13829734.0,79.0,26000000.0,1994.0,691.0,4.3,2.35,319.0
42.0,101.0,30.0,223.0,1000.0,1075288.0,55.0,22000000.0,1996.0,854.0,6.1,1.85,145.0
116.0,103.0,11000.0,277.0,11000.0,7496522.0,178.0,26000000.0,2001.0,893.0,6.8,1.37,826.0
23.0,95.0,0.0,26.0,442.0,20047715.0,26.0,25530000.0,1996.0,95.0,5.2,2.35,504.0
178.0,117.0,763.0,523.0,16000.0,12276810.0,126.0,26000000.0,2015.0,543.0,6.5,2.35,11000.0
226.0,129.0,353.0,151.0,883.0,33565375.0,568.0,15000000.0,2005.0,430.0,7.5,1.85,0.0
406.0,120.0,0.0,113.0,260.0,499263.0,2814.0,30000000.0,2004.0,252.0,7.1,2.35,13000.0
57.0,125.0,0.0,711.0,49000.0,219200000.0,223.0,25000000.0,1993.0,1000.0,6.9,2.35,0.0
100.0,133.0,272.0,628.0,10000.0,172825435.0,331.0,25000000.0,1988.0,898.0,8.0,1.85,12000.0
366.0,116.0,16000.0,198.0,16000.0,148085755.0,871.0,33000000.0,2008.0,601.0,8.2,2.35,28000.0
242.0,129.0,0.0,655.0,2000.0,25517500.0,320.0,25100000.0,2008.0,826.0,6.4,2.35,0.0
309.0,93.0,180.0,485.0,14000.0,145000989.0,974.0,25000000.0,2008.0,816.0,7.9,2.35,29000.0
85.0,118.0,97.0,437.0,775.0,26761283.0,99.0,26000000.0,2014.0,523.0,6.7,2.35,19000.0
48.0,129.0,81.0,164.0,970.0,121945720.0,126.0,25000000.0,1992.0,854.0,6.1,1.85,0.0
174.0,185.0,14000.0,212.0,14000.0,96067179.0,1273.0,22000000.0,1993.0,795.0,8.9,1.85,41000.0
373.0,146.0,150.0,2000.0,15000.0,169705587.0,460.0,25000000.0,2011.0,3000.0,8.1,1.85,75000.0
224.0,128.0,386.0,203.0,19000.0,3254172.0,105.0,28000000.0,2013.0,17000.0,6.2,2.35,11000.0
94.0,93.0,67.0,596.0,4000.0,84185387.0,149.0,80000000.0,2004.0,2000.0,4.9,1.85,567.0
273.0,97.0,31.0,662.0,918.0,82163317.0,885.0,30000000.0,2003.0,782.0,5.8,2.35,3000.0
66.0,82.0,8.0,179.0,770.0,80920948.0,118.0,30000000.0,2001.0,677.0,6.0,1.85,425.0
459.0,85.0,198.0,387.0,2000.0,80034302.0,2192.0,25000000.0,2008.0,1000.0,7.0,1.85,0.0
68.0,88.0,34.0,445.0,642.0,78656813.0,93.0,25000000.0,1991.0,533.0,6.0,1.85,0.0
123.0,119.0,0.0,188.0,22000.0,76270454.0,418.0,25000000.0,1987.0,371.0,7.9,2.35,0.0
488.0,122.0,1000.0,883.0,2000.0,74273505.0,1518.0,25000000.0,2007.0,939.0,8.1,2.35,21000.0
146.0,99.0,167.0,460.0,655.0,134141530.0,109.0,25000000.0,2014.0,521.0,6.2,2.35,0.0
168.0,97.0,11.0,887.0,14000.0,71500556.0,571.0,26000000.0,2001.0,1000.0,6.7,2.35,0.0
152.0,121.0,529.0,163.0,541.0,71309760.0,498.0,25000000.0,2000.0,399.0,7.3,1.85,18000.0
133.0,95.0,0.0,643.0,934.0,89808372.0,297.0,45000000.0,2003.0,655.0,4.6,1.85,660.0
139.0,105.0,99.0,433.0,3000.0,77264926.0,107.0,25000000.0,2012.0,448.0,6.1,1.85,0.0
245.0,108.0,425.0,766.0,20000.0,70625986.0,178.0,25000000.0,2011.0,962.0,6.2,2.35,24000.0
84.0,134.0,170.0,472.0,2000.0,56505065.0,439.0,25000000.0,1993.0,722.0,7.8,2.35,11000.0
70.0,115.0,43.0,775.0,5000.0,55973336.0,365.0,25000000.0,2000.0,848.0,6.1,2.35,0.0
216.0,86.0,70.0,318.0,440.0,54098051.0,571.0,25000000.0,2006.0,346.0,5.8,2.35,0.0
170.0,101.0,96.0,204.0,713.0,60443237.0,106.0,25000000.0,2012.0,220.0,6.5,2.35,29000.0
181.0,96.0,47.0,3000.0,14000.0,82234139.0,522.0,17000000.0,2007.0,11000.0,7.2,1.85,6000.0
226.0,101.0,395.0,2000.0,40000.0,51676606.0,632.0,25000000.0,2004.0,14000.0,7.8,2.35,0.0
24.0,100.0,0.0,400.0,975.0,52528330.0,27.0,25000000.0,2013.0,521.0,4.7,1.85,0.0
408.0,117.0,248.0,726.0,14000.0,51533608.0,755.0,25000000.0,2011.0,798.0,6.8,2.35,32000.0
180.0,101.0,21.0,317.0,22000.0,51097664.0,450.0,30000000.0,2005.0,812.0,5.9,2.35,0.0
181.0,98.0,285.0,7000.0,640000.0,84136909.0,577.0,26000000.0,2004.0,8000.0,7.2,1.85,0.0
192.0,146.0,17000.0,635.0,22000.0,46836394.0,989.0,25000000.0,1990.0,854.0,8.7,1.85,25000.0
79.0,102.0,91.0,434.0,1000.0,47285499.0,104.0,26000000.0,2003.0,934.0,5.0,2.35,542.0
128.0,97.0,52.0,579.0,14000.0,47124400.0,181.0,25000000.0,2005.0,2000.0,6.6,2.35,0.0
147.0,142.0,0.0,638.0,14000.0,44700000.0,851.0,25000000.0,1983.0,670.0,8.3,2.35,19000.0
49.0,98.0,176.0,468.0,742.0,44455658.0,92.0,25000000.0,1997.0,658.0,6.7,1.85,0.0
75.0,219.0,973.0,400.0,1000.0,43984230.0,133.0,23000000.0,1987.0,643.0,7.8,2.35,0.0
270.0,109.0,175.0,733.0,24000.0,66489425.0,161.0,25000000.0,2012.0,736.0,6.5,2.35,0.0
29.0,97.0,420.0,585.0,695.0,41067398.0,41.0,25000000.0,1997.0,635.0,6.1,2.35,666.0
398.0,158.0,0.0,104.0,272.0,40218903.0,1107.0,25000000.0,2007.0,111.0,8.1,2.35,16000.0
38.0,85.0,0.0,503.0,1000.0,39880476.0,33.0,25000000.0,2002.0,535.0,5.2,2.35,187.0
45.0,80.0,0.0,362.0,971.0,39399750.0,35.0,25000000.0,2003.0,503.0,5.6,2.35,329.0
81.0,86.0,92.0,466.0,744.0,38230435.0,179.0,25000000.0,2002.0,489.0,5.8,1.85,0.0
88.0,119.0,42.0,917.0,2000.0,39008741.0,223.0,25000000.0,2005.0,953.0,6.6,2.35,0.0
116.0,98.0,20.0,872.0,5000.0,36833473.0,254.0,25000000.0,2001.0,888.0,6.6,2.35,0.0
129.0,97.0,29.0,816.0,15000.0,48237389.0,126.0,25000000.0,2008.0,852.0,5.5,2.35,0.0
72.0,105.0,23.0,485.0,1000.0,36310118.0,59.0,0.0,2005.0,619.0,5.5,2.35,671.0
151.0,124.0,44.0,367.0,4000.0,36447959.0,96.0,25000000.0,2014.0,774.0,7.0,2.39,10000.0
198.0,97.0,176.0,10000.0,12000.0,45089048.0,260.0,25000000.0,2014.0,11000.0,6.5,2.35,58000.0
66.0,105.0,29.0,742.0,14000.0,35990505.0,194.0,20000000.0,2003.0,1000.0,5.8,2.35,0.0
167.0,104.0,108.0,177.0,296.0,35143332.0,316.0,17000000.0,2003.0,270.0,5.6,2.35,0.0
127.0,101.0,7.0,440.0,1000.0,35000629.0,150.0,25000000.0,2007.0,562.0,5.6,1.85,0.0
109.0,101.0,43.0,432.0,5000.0,34604054.0,185.0,30000000.0,2003.0,618.0,5.8,2.35,1000.0
174.0,114.0,335.0,530.0,11000.0,41597830.0,660.0,25000000.0,2002.0,577.0,7.6,1.85,0.0
91.0,105.0,99.0,960.0,17000.0,33687630.0,261.0,20000000.0,2006.0,1000.0,6.4,1.85,0.0
151.0,90.0,68.0,100.0,328.0,32553210.0,235.0,25000000.0,2007.0,132.0,6.3,1.85,0.0
94.0,97.0,27.0,522.0,601.0,31526393.0,144.0,25000000.0,2004.0,543.0,4.6,2.35,686.0
91.0,144.0,0.0,745.0,15000.0,41229.0,41.0,25500000.0,2013.0,960.0,6.5,2.35,0.0
148.0,114.0,59.0,403.0,49000.0,31655091.0,364.0,30000000.0,2007.0,702.0,7.5,2.35,18000.0
141.0,124.0,159.0,240.0,288.0,30012990.0,409.0,25000000.0,1998.0,249.0,7.5,1.85,0.0
114.0,89.0,31.0,71.0,285.0,32368960.0,292.0,25000000.0,1998.0,81.0,5.3,1.85,0.0
79.0,160.0,130.0,288.0,469.0,14500000.0,159.0,25000000.0,1970.0,377.0,7.5,2.35,0.0
33.0,93.0,14.0,199.0,1000.0,29247405.0,261.0,25000000.0,1997.0,401.0,3.3,1.85,0.0
146.0,87.0,234.0,370.0,904.0,30538669.0,114.0,0.0,2011.0,555.0,5.7,1.85,0.0
83.0,88.0,82.0,571.0,756.0,25615792.0,50.0,25000000.0,2009.0,713.0,3.5,1.85,657.0
199.0,142.0,0.0,461.0,11000.0,28341469.0,4144.0,25000000.0,1994.0,745.0,9.3,1.85,108000.0
71.0,92.0,23.0,162.0,460.0,25590119.0,119.0,21150000.0,2001.0,442.0,4.8,1.85,387.0
62.0,117.0,101.0,743.0,13000.0,24944213.0,185.0,27000000.0,1996.0,852.0,6.9,2.35,3000.0
175.0,111.0,81.0,81.0,3000.0,33631221.0,145.0,25000000.0,2014.0,571.0,6.0,2.35,0.0
322.0,121.0,53.0,8000.0,19000.0,37738400.0,285.0,25000000.0,2013.0,11000.0,7.3,2.35,30000.0
67.0,98.0,3.0,28.0,90.0,24381334.0,81.0,0.0,2005.0,89.0,6.0,1.85,901.0
112.0,107.0,13.0,165.0,618.0,21835784.0,161.0,30000000.0,2005.0,172.0,6.6,1.85,0.0
216.0,106.0,452.0,141.0,20000.0,15785632.0,119.0,23000000.0,2016.0,732.0,7.5,2.35,15000.0
48.0,136.0,0.0,3000.0,18000.0,21554585.0,109.0,25000000.0,1998.0,14000.0,6.9,1.85,0.0
44.0,97.0,19.0,977.0,40000.0,22200000.0,117.0,25000000.0,1994.0,10000.0,6.8,1.85,0.0
162.0,108.0,529.0,690.0,17000.0,80014842.0,186.0,25000000.0,2010.0,861.0,6.3,2.35,14000.0
213.0,97.0,41.0,619.0,11000.0,23527955.0,165.0,25000000.0,2010.0,673.0,6.4,2.35,0.0
298.0,99.0,24.0,155.0,3000.0,24042490.0,250.0,25000000.0,2010.0,441.0,5.6,1.85,10000.0
119.0,103.0,5.0,874.0,26000.0,22466994.0,166.0,25000000.0,2007.0,5000.0,6.3,2.35,0.0
251.0,95.0,0.0,98.0,11000.0,17791031.0,888.0,25000000.0,2002.0,876.0,7.3,2.35,0.0
92.0,93.0,17.0,360.0,13000.0,17718223.0,316.0,25000000.0,2004.0,634.0,6.6,1.85,0.0
58.0,98.0,70.0,223.0,462.0,15361537.0,132.0,13000000.0,2002.0,444.0,4.6,1.85,564.0
73.0,90.0,176.0,825.0,931.0,16647384.0,56.0,26000000.0,2006.0,839.0,5.1,2.35,498.0
28.0,107.0,21.0,418.0,967.0,16118077.0,37.0,25000000.0,1988.0,767.0,5.6,1.85,377.0
19.0,90.0,48.0,376.0,940.0,15091542.0,22.0,25000000.0,1996.0,595.0,5.3,2.35,246.0
86.0,120.0,0.0,58.0,577.0,15331289.0,106.0,0.0,2005.0,464.0,7.5,1.85,0.0
287.0,115.0,219.0,258.0,902.0,15045676.0,376.0,16000000.0,2009.0,837.0,5.6,2.35,0.0
233.0,93.0,27.0,49.0,960.0,17427926.0,351.0,8000000.0,2008.0,664.0,5.9,2.35,0.0
86.0,99.0,154.0,347.0,774.0,14983572.0,162.0,25000000.0,2000.0,692.0,4.7,1.85,378.0
160.0,107.0,0.0,255.0,798.0,14637490.0,136.0,25000000.0,2010.0,374.0,4.8,2.35,0.0
126.0,110.0,42.0,111.0,355.0,14589444.0,513.0,25000000.0,2004.0,155.0,6.8,1.85,0.0
50.0,101.0,17.0,218.0,900.0,14095303.0,68.0,25000000.0,1996.0,246.0,5.4,2.35,503.0
52.0,85.0,54.0,455.0,985.0,13973532.0,92.0,25000000.0,2002.0,637.0,5.1,1.85,215.0
260.0,132.0,241.0,151.0,27000.0,1865774.0,174.0,30000000.0,2015.0,154.0,7.0,2.35,43000.0
111.0,88.0,82.0,432.0,874.0,13920741.0,149.0,0.0,2007.0,434.0,6.7,2.35,0.0
231.0,90.0,160.0,852.0,963.0,18860403.0,130.0,25000000.0,2011.0,936.0,4.0,1.85,0.0
99.0,145.0,317.0,70.0,876.0,13038660.0,163.0,25000000.0,1999.0,219.0,7.3,1.85,0.0
159.0,110.0,425.0,148.0,3000.0,28831145.0,113.0,25000000.0,2014.0,466.0,6.8,2.35,14000.0
199.0,122.0,0.0,939.0,18000.0,11538204.0,135.0,25000000.0,2010.0,1000.0,7.0,2.35,0.0
119.0,107.0,308.0,872.0,13000.0,11008432.0,194.0,25000000.0,2005.0,947.0,7.1,1.85,5000.0
120.0,127.0,36.0,399.0,562.0,12188642.0,56.0,26000000.0,2015.0,499.0,6.9,2.35,0.0
180.0,99.0,0.0,52.0,400.0,11100000.0,331.0,25000000.0,1986.0,223.0,7.3,2.35,19000.0
317.0,140.0,149.0,581.0,27000.0,13651662.0,514.0,25000000.0,2011.0,798.0,8.2,2.35,77000.0
44.0,133.0,277.0,8000.0,25000.0,11030963.0,93.0,28000000.0,1996.0,14000.0,7.1,1.85,0.0
22.0,271.0,33.0,251.0,854.0,10769960.0,256.0,25000000.0,1993.0,702.0,7.7,1.85,0.0
143.0,112.0,108.0,2000.0,23000.0,10911750.0,99.0,25000000.0,2008.0,17000.0,6.5,1.85,982.0
72.0,99.0,79.0,956.0,16000.0,10719367.0,157.0,25000000.0,2002.0,11000.0,4.9,2.35,261.0
70.0,100.0,57.0,92.0,181.0,10114315.0,187.0,25000000.0,1999.0,151.0,6.4,2.35,0.0
264.0,92.0,30.0,309.0,941.0,49122319.0,162.0,14000000.0,2012.0,459.0,5.9,2.35,17000.0
20.0,105.0,121.0,354.0,3000.0,10070000.0,50.0,25000000.0,1996.0,624.0,6.2,1.85,491.0
190.0,110.0,37.0,268.0,10000.0,10324441.0,140.0,25000000.0,2011.0,826.0,5.8,2.35,7000.0
142.0,116.0,529.0,174.0,442.0,7156933.0,74.0,25000000.0,2006.0,252.0,6.7,1.85,348.0
27.0,88.0,22.0,120.0,174.0,9286314.0,62.0,17000000.0,1991.0,132.0,5.9,1.85,0.0
355.0,111.0,214.0,3000.0,10000.0,56692.0,504.0,25000000.0,2009.0,9000.0,7.3,2.35,32000.0
31.0,95.0,32.0,324.0,843.0,5654777.0,26.0,25000000.0,2005.0,593.0,4.1,2.35,206.0
87.0,95.0,6.0,248.0,849.0,5516708.0,91.0,25000000.0,2001.0,841.0,4.9,1.85,295.0
126.0,127.0,79.0,50.0,12000.0,5128124.0,251.0,25000000.0,2005.0,506.0,7.9,2.35,11000.0
285.0,105.0,160.0,490.0,852.0,34014398.0,1033.0,33000000.0,2006.0,521.0,5.6,2.35,4000.0
60.0,104.0,54.0,919.0,6000.0,4064333.0,173.0,25000000.0,1995.0,923.0,5.2,2.35,0.0
23.0,95.0,2.0,807.0,927.0,4006906.0,20.0,15000000.0,2005.0,912.0,4.1,1.85,83.0
229.0,121.0,353.0,18.0,45.0,3073392.0,300.0,25000000.0,2008.0,30.0,6.6,1.85,0.0
143.0,92.0,892.0,492.0,783.0,1550000.0,471.0,25000000.0,2005.0,595.0,2.9,2.35,937.0
97.0,107.0,460.0,490.0,14000.0,871527.0,128.0,25000000.0,2005.0,1000.0,6.5,2.35,507.0
28.0,117.0,162.0,745.0,2000.0,777423.0,57.0,25000000.0,1998.0,878.0,7.2,2.35,942.0
160.0,107.0,0.0,240.0,962.0,1186957.0,69.0,25000000.0,2008.0,266.0,6.8,2.35,0.0
124.0,131.0,911.0,232.0,5000.0,85433.0,131.0,13500000.0,2013.0,234.0,7.8,2.35,31000.0
280.0,122.0,0.0,407.0,12000.0,1697956.0,212.0,20000000.0,2009.0,463.0,6.7,1.85,6000.0
118.0,134.0,0.0,92.0,541.0,183662.0,48.0,25000000.0,2010.0,173.0,7.1,2.35,0.0
49.0,117.0,138.0,416.0,908.0,134904.0,17.0,25000000.0,2010.0,581.0,5.7,1.78,636.0
336.0,138.0,0.0,1000.0,13000.0,16969390.0,431.0,25000000.0,2013.0,11000.0,5.3,2.35,24000.0
65.0,100.0,3.0,55.0,79.0,129115.0,26.0,25000000.0,2014.0,68.0,6.5,2.35,0.0
51.0,119.0,350.0,418.0,18000.0,34700000.0,143.0,14000000.0,1988.0,17000.0,7.7,1.85,0.0
252.0,137.0,179.0,4000.0,17000.0,717753.0,128.0,25000000.0,2012.0,10000.0,6.1,2.35,27000.0
106.0,119.0,12000.0,643.0,12000.0,109713132.0,219.0,25000000.0,1986.0,664.0,7.3,2.35,0.0
285.0,139.0,13000.0,461.0,13000.0,70269171.0,962.0,24000000.0,2006.0,683.0,7.2,1.85,0.0
195.0,120.0,0.0,221.0,865.0,101334374.0,488.0,24000000.0,1997.0,851.0,6.1,2.35,0.0
123.0,98.0,149.0,439.0,20000.0,1512815.0,56.0,25000000.0,2016.0,617.0,5.8,2.35,0.0
52.0,106.0,167.0,676.0,966.0,65182182.0,38.0,24000000.0,2014.0,807.0,5.7,2.35,3000.0
129.0,98.0,36.0,900.0,13000.0,57262492.0,318.0,24000000.0,2000.0,2000.0,6.7,1.85,0.0
60.0,107.0,71.0,304.0,967.0,80000000.0,113.0,8200000.0,1984.0,455.0,6.5,1.85,0.0
123.0,88.0,480.0,497.0,8000.0,74608545.0,404.0,24000000.0,2003.0,909.0,7.2,2.35,0.0
84.0,137.0,0.0,161.0,12000.0,41895491.0,170.0,24000000.0,1991.0,443.0,7.6,1.85,12000.0
125.0,100.0,41.0,970.0,45000.0,39989008.0,418.0,24000000.0,1998.0,1000.0,4.6,2.35,891.0
106.0,115.0,597.0,597.0,893.0,32662299.0,275.0,24000000.0,2000.0,854.0,6.9,1.85,0.0
247.0,101.0,0.0,92.0,218.0,31452765.0,243.0,24000000.0,2008.0,216.0,6.6,1.85,0.0
156.0,110.0,119.0,265.0,11000.0,25167270.0,263.0,24000000.0,2000.0,592.0,6.3,2.35,455.0
271.0,94.0,293.0,939.0,18000.0,32416109.0,268.0,25000000.0,2009.0,12000.0,6.2,2.35,15000.0
45.0,88.0,269.0,384.0,1000.0,20218.0,50.0,24000000.0,2001.0,489.0,5.3,2.35,204.0
133.0,127.0,446.0,898.0,11000.0,28871190.0,385.0,24000000.0,1999.0,1000.0,7.3,1.85,0.0
84.0,95.0,126.0,886.0,2000.0,16964743.0,140.0,24000000.0,2004.0,989.0,5.6,2.35,876.0
70.0,87.0,25.0,611.0,1000.0,16290976.0,100.0,24000000.0,1999.0,670.0,6.2,1.85,619.0
32.0,118.0,0.0,227.0,738.0,13000000.0,150.0,24000000.0,1978.0,295.0,5.2,1.85,0.0
51.0,107.0,48.0,940.0,1000.0,12372410.0,101.0,24000000.0,2000.0,957.0,5.3,1.85,650.0
73.0,124.0,41.0,197.0,512.0,8427204.0,59.0,24000000.0,1999.0,481.0,5.4,2.35,153.0
169.0,89.0,41.0,847.0,2000.0,9639242.0,68.0,24000000.0,2011.0,1000.0,4.9,1.85,0.0
365.0,88.0,192.0,847.0,3000.0,25003072.0,374.0,24000000.0,2010.0,859.0,5.5,2.35,13000.0
113.0,118.0,18000.0,286.0,18000.0,6144806.0,248.0,23000000.0,2004.0,5000.0,6.7,2.35,0.0
10.0,80.0,18.0,73.0,742.0,669276.0,47.0,28000000.0,1993.0,83.0,7.2,2.35,408.0
16.0,120.0,6.0,382.0,22000.0,42880.0,50.0,24000000.0,2004.0,670.0,5.1,1.85,181.0
196.0,98.0,88.0,706.0,12000.0,23225911.0,157.0,24000000.0,2010.0,854.0,6.5,2.35,12000.0
212.0,119.0,6000.0,422.0,23000.0,4710455.0,330.0,24000000.0,2004.0,713.0,8.2,1.85,13000.0
445.0,88.0,181.0,11.0,15000.0,75590286.0,553.0,23600000.0,2009.0,13000.0,7.7,2.35,26000.0
446.0,201.0,0.0,84.0,6000.0,218051260.0,2618.0,207000000.0,2005.0,918.0,7.2,2.35,0.0
108.0,90.0,153.0,427.0,11000.0,161487252.0,300.0,20000000.0,1998.0,1000.0,6.1,1.85,0.0
223.0,127.0,883.0,441.0,11000.0,290158751.0,900.0,18000000.0,1980.0,504.0,8.8,2.35,17000.0
63.0,119.0,0.0,244.0,10000.0,65807024.0,203.0,19000000.0,1995.0,345.0,6.8,1.85,0.0
43.0,85.0,119.0,144.0,3000.0,86930411.0,87.0,23000000.0,1991.0,348.0,6.8,1.85,0.0
211.0,98.0,70.0,591.0,1000.0,53302314.0,674.0,23000000.0,2000.0,847.0,6.7,1.85,0.0
421.0,101.0,0.0,1000.0,33000.0,40962534.0,288.0,12500000.0,2011.0,22000.0,7.1,2.35,22000.0
214.0,112.0,123.0,787.0,14000.0,39235088.0,805.0,23000000.0,2000.0,991.0,7.1,2.35,5000.0
92.0,97.0,956.0,99.0,20000.0,27338033.0,167.0,23000000.0,2001.0,551.0,6.1,1.85,0.0
574.0,126.0,0.0,105.0,19000.0,25556065.0,748.0,23000000.0,2013.0,128.0,8.0,1.85,148000.0
140.0,97.0,131.0,62.0,23000.0,21973182.0,339.0,23000000.0,2001.0,81.0,6.6,2.35,0.0
28.0,100.0,3.0,88.0,2000.0,4756.0,32.0,25000000.0,2013.0,228.0,5.4,2.35,0.0
36.0,114.0,61.0,407.0,20000.0,18653615.0,103.0,23000000.0,1999.0,797.0,6.1,2.35,638.0
53.0,88.0,12.0,249.0,327.0,13019253.0,47.0,23000000.0,2000.0,281.0,5.6,1.85,153.0
394.0,93.0,0.0,947.0,17000.0,18934858.0,397.0,23000000.0,2011.0,13000.0,5.8,2.35,0.0
80.0,92.0,114.0,434.0,912.0,20763013.0,383.0,23000000.0,1987.0,535.0,2.8,2.35,0.0
45.0,98.0,4.0,11000.0,29000.0,12782508.0,71.0,23000000.0,1996.0,22000.0,6.7,1.85,1000.0
47.0,94.0,258.0,424.0,721.0,11508423.0,19.0,23000000.0,2008.0,463.0,5.1,2.35,376.0
90.0,102.0,277.0,57.0,327.0,10660147.0,165.0,23000000.0,1999.0,261.0,7.2,1.85,0.0
30.0,98.0,23.0,982.0,1000.0,7434726.0,81.0,23000000.0,1991.0,1000.0,6.0,1.85,0.0
232.0,121.0,549.0,883.0,11000.0,6777589.0,224.0,0.0,2007.0,9000.0,7.2,2.35,0.0
165.0,111.0,105.0,64.0,527.0,6109075.0,65.0,19430000.0,2009.0,86.0,6.7,2.35,0.0
155.0,100.0,350.0,30.0,201.0,2708188.0,43.0,23000000.0,2009.0,123.0,6.2,2.35,0.0
118.0,141.0,300.0,73.0,805.0,16123851.0,148.0,23000000.0,2004.0,539.0,6.2,2.35,767.0
314.0,114.0,101.0,23.0,129.0,71975611.0,580.0,25000000.0,2007.0,25.0,6.8,2.35,11000.0
103.0,96.0,0.0,542.0,1000.0,38119483.0,273.0,22700000.0,1987.0,605.0,7.1,1.85,13000.0
183.0,111.0,0.0,234.0,523.0,4190530.0,185.0,22500000.0,2014.0,468.0,7.1,2.35,18000.0
77.0,127.0,109.0,71.0,2000.0,217631306.0,252.0,22000000.0,1990.0,956.0,7.0,1.85,0.0
171.0,107.0,101.0,743.0,931.0,176483808.0,611.0,23000000.0,1998.0,852.0,7.1,1.85,0.0
64.0,97.0,11.0,595.0,901.0,144833357.0,111.0,22000000.0,1994.0,775.0,6.4,1.85,0.0
92.0,127.0,102.0,1000.0,2000.0,75597042.0,174.0,20000000.0,2002.0,1000.0,7.0,2.35,0.0
112.0,110.0,99.0,835.0,12000.0,90636983.0,83.0,22000000.0,2007.0,941.0,6.2,2.35,0.0
69.0,135.0,16000.0,86.0,16000.0,70960517.0,192.0,35000000.0,1995.0,11000.0,7.5,1.85,0.0
75.0,84.0,42.0,182.0,436.0,55762229.0,132.0,22000000.0,2001.0,241.0,4.8,1.85,1000.0
180.0,122.0,529.0,171.0,820.0,54235441.0,185.0,22000000.0,2014.0,201.0,7.3,2.35,55000.0
53.0,114.0,34.0,287.0,649.0,50728000.0,166.0,22000000.0,1995.0,327.0,5.8,1.85,0.0
129.0,132.0,24.0,506.0,967.0,40270895.0,431.0,22000000.0,2001.0,912.0,7.6,1.85,15000.0
61.0,170.0,25.0,55.0,329.0,59696176.0,174.0,22000000.0,2014.0,134.0,5.6,2.35,15000.0
226.0,133.0,235.0,105.0,955.0,51483949.0,806.0,22000000.0,2003.0,593.0,7.0,2.35,0.0
116.0,112.0,101.0,218.0,896.0,36020063.0,375.0,22000000.0,2005.0,561.0,6.6,2.35,0.0
248.0,108.0,0.0,690.0,13000.0,33313582.0,175.0,21000000.0,2009.0,734.0,6.5,1.85,0.0
23.0,115.0,0.0,266.0,12000.0,25842000.0,87.0,22000000.0,1993.0,1000.0,7.4,2.35,2000.0
98.0,83.0,2.0,137.0,591.0,22264487.0,166.0,22000000.0,2005.0,489.0,4.6,1.85,887.0
168.0,105.0,31.0,110.0,390.0,30659817.0,95.0,26000000.0,2013.0,311.0,6.4,2.35,0.0
134.0,108.0,24.0,100.0,150.0,3108216.0,21.0,0.0,2016.0,104.0,6.4,2.35,0.0
97.0,96.0,221.0,110.0,240.0,19351569.0,201.0,22000000.0,2001.0,226.0,5.9,1.85,739.0
88.0,94.0,42.0,517.0,975.0,49002815.0,35.0,22000000.0,2012.0,569.0,6.4,2.35,0.0
85.0,142.0,0.0,854.0,978.0,19283782.0,354.0,22000000.0,1999.0,911.0,6.6,1.85,0.0
181.0,104.0,0.0,898.0,8000.0,30059386.0,867.0,22000000.0,2001.0,1000.0,6.9,2.35,0.0
95.0,106.0,12.0,595.0,962.0,17951431.0,200.0,30000000.0,2001.0,844.0,5.8,2.35,804.0
423.0,106.0,1000.0,1000.0,19000.0,29997095.0,302.0,22000000.0,2016.0,17000.0,6.4,1.85,23000.0
93.0,98.0,4.0,83.0,3000.0,14252830.0,242.0,22000000.0,2001.0,486.0,5.3,1.85,0.0
203.0,100.0,39.0,798.0,26000.0,19783777.0,154.0,22000000.0,2013.0,11000.0,6.5,2.35,15000.0
38.0,95.0,34.0,368.0,554.0,13555988.0,38.0,22000000.0,2000.0,439.0,5.7,1.85,0.0
183.0,107.0,737.0,678.0,6000.0,12784713.0,381.0,22000000.0,2004.0,718.0,6.7,2.35,0.0
75.0,104.0,87.0,691.0,1000.0,10696210.0,180.0,23500000.0,1993.0,826.0,3.9,1.85,716.0
18.0,104.0,53.0,576.0,2000.0,5974653.0,111.0,22000000.0,2001.0,595.0,4.1,1.85,158.0
22.0,143.0,688.0,42.0,638.0,5000000.0,50.0,25000000.0,1970.0,50.0,6.2,2.35,104.0
41.0,77.0,37.0,795.0,3000.0,9694105.0,77.0,22000000.0,1999.0,968.0,3.8,2.35,272.0
148.0,96.0,11.0,150.0,805.0,16027866.0,121.0,25000000.0,2015.0,173.0,5.1,2.35,0.0
111.0,114.0,2.0,567.0,40000.0,4829497.0,260.0,0.0,2004.0,1000.0,6.4,2.35,0.0
231.0,145.0,719.0,104.0,2000.0,4398392.0,232.0,21000000.0,2006.0,380.0,7.8,2.35,0.0
115.0,116.0,13.0,140.0,203.0,1050445.0,147.0,22000000.0,2005.0,172.0,7.8,2.35,11000.0
176.0,100.0,21.0,552.0,14000.0,13746550.0,104.0,2000000.0,2012.0,618.0,6.1,2.35,0.0
98.0,104.0,144.0,290.0,939.0,20668843.0,54.0,22000000.0,2008.0,875.0,5.8,2.35,687.0
149.0,92.0,17.0,231.0,14000.0,2963012.0,105.0,22000000.0,2014.0,257.0,6.3,2.35,11000.0
